id_run,numero_run,estado,tiempo_inicio,tiempo_fin,id_usuario,version_dataset,id_dataset,id_experimento
1260,6,RUNNING,2025-02-28 09:52:59,2025-02-28 09:55:38,1,4,3,73
1261,10,PENDING,2025-05-27 05:03:29,2025-05-27 05:07:24,89,1,8,34
1262,11,FAILED,2025-06-17 18:57:43,2025-06-17 19:00:05,99,4,5,71
1263,3,RUNNING,2025-03-17 23:13:39,2025-03-17 23:21:28,53,3,7,89
1264,5,CANCELLED,2025-03-18 03:05:49,2025-03-18 03:11:12,55,2,1,50
1265,14,COMPLETED,2025-08-16 19:21:07,2025-08-16 19:28:48,12,3,4,24
1266,3,PENDING,2025-02-10 17:43:41,2025-02-10 17:50:26,3,1,7,49
1267,3,COMPLETED,2025-01-17 15:03:13,2025-01-17 15:08:24,37,4,6,23
1268,10,RUNNING,2025-06-26 10:39:30,2025-06-26 10:45:55,41,1,8,62
1269,4,FAILED,2025-02-23 11:11:39,2025-02-23 11:18:27,80,2,4,22
1270,13,CANCELLED,2025-06-29 03:16:47,2025-06-29 03:21:33,2,1,3,55
1271,11,RUNNING,2025-06-03 19:35:08,2025-06-03 19:36:59,25,3,2,98
1272,1,FAILED,2025-01-21 12:40:38,2025-01-21 12:48:13,73,4,6,28
1273,7,CANCELLED,2025-04-03 17:00:32,2025-04-03 17:03:38,32,1,7,67
1274,12,PENDING,2025-08-05 13:45:21,2025-08-05 13:52:21,93,3,5,36
1275,12,COMPLETED,2025-05-28 23:51:42,2025-05-28 23:57:19,38,2,6,5
1276,11,FAILED,2025-05-20 10:01:09,2025-05-20 10:06:48,56,4,4,27
1277,4,RUNNING,2025-02-16 19:44:32,2025-02-16 19:45:15,63,1,4,78
1278,4,CANCELLED,2025-03-17 02:48:44,2025-03-17 02:51:32,31,4,6,17
1279,1,COMPLETED,2025-01-16 06:49:03,2025-01-16 06:51:08,52,3,3,91
1280,11,PENDING,2025-07-13 21:31:09,2025-07-13 21:38:53,59,2,2,84
1281,12,CANCELLED,2025-07-06 03:22:43,2025-07-06 03:23:04,81,3,2,97
1282,15,PENDING,2025-07-30 16:10:44,2025-07-30 16:16:11,50,1,8,3
1283,13,COMPLETED,2025-08-11 07:03:42,2025-08-11 07:05:44,57,4,3,1
1284,14,FAILED,2025-07-30 18:26:07,2025-07-30 18:28:06,13,2,5,44
1285,8,RUNNING,2025-07-07 04:10:37,2025-07-07 04:11:04,20,2,2,60
1286,8,COMPLETED,2025-03-18 13:17:48,2025-03-18 13:22:56,39,2,1,2
1287,13,PENDING,2025-08-01 18:00:02,2025-08-01 18:05:00,43,3,3,87
1288,7,RUNNING,2025-04-25 07:37:50,2025-04-25 07:44:22,26,1,5,57
1289,12,CANCELLED,2025-06-05 13:40:34,2025-06-05 13:47:20,98,2,7,92
1290,5,FAILED,2025-04-08 07:11:32,2025-04-08 07:15:47,48,3,1,88
1291,14,COMPLETED,2025-08-18 01:34:38,2025-08-18 01:36:37,90,3,1,46
1292,3,FAILED,2025-03-05 07:26:41,2025-03-05 07:32:41,100,2,8,48
1293,2,RUNNING,2025-01-19 10:45:10,2025-01-19 10:52:42,84,1,3,80
1294,14,CANCELLED,2025-08-20 13:04:03,2025-08-20 13:08:25,24,1,6,15
1295,6,PENDING,2025-03-21 06:30:08,2025-03-21 06:35:29,33,4,4,82
1296,12,CANCELLED,2025-08-08 06:35:01,2025-08-08 06:40:07,71,2,3,95
1297,9,COMPLETED,2025-06-15 06:57:30,2025-06-15 07:00:02,28,3,6,38
1298,6,PENDING,2025-04-06 08:38:07,2025-04-06 08:43:41,75,2,7,75
1299,3,FAILED,2025-03-12 19:27:26,2025-03-12 19:29:38,11,4,7,96
1300,14,RUNNING,2025-08-18 03:07:40,2025-08-18 03:11:58,23,2,4,70
1301,6,CANCELLED,2025-05-09 07:44:13,2025-05-09 07:51:33,14,2,6,97
1302,9,PENDING,2025-06-23 19:15:51,2025-06-23 19:19:13,49,1,2,43
1303,13,COMPLETED,2025-07-03 09:13:00,2025-07-03 09:15:26,21,1,1,90
1304,11,RUNNING,2025-06-07 00:36:10,2025-06-07 00:41:26,65,2,4,13
1305,11,FAILED,2025-05-18 16:03:19,2025-05-18 16:09:23,93,2,1,85
1306,7,CANCELLED,2025-04-04 07:13:42,2025-04-04 07:20:07,25,3,3,40
1307,1,FAILED,2025-01-03 03:05:15,2025-01-03 03:06:36,40,3,3,2
1308,8,PENDING,2025-05-09 17:25:16,2025-05-09 17:28:36,8,2,2,42
1309,11,COMPLETED,2025-07-06 04:46:03,2025-07-06 04:51:56,6,3,5,8
1310,2,RUNNING,2025-02-16 06:03:47,2025-02-16 06:04:46,68,1,5,56
1311,8,PENDING,2025-05-24 00:49:48,2025-05-24 00:53:28,60,1,2,48
1312,10,COMPLETED,2025-04-26 06:49:34,2025-04-26 06:55:34,87,1,8,96
1313,13,FAILED,2025-07-30 03:38:13,2025-07-30 03:42:14,94,2,5,68
1314,14,RUNNING,2025-08-20 11:00:16,2025-08-20 11:01:18,22,3,7,84
1315,7,CANCELLED,2025-04-05 06:56:28,2025-04-05 06:59:49,10,2,8,14
1316,11,COMPLETED,2025-06-25 22:39:28,2025-06-25 22:42:00,78,1,5,81
1317,10,PENDING,2025-05-18 17:30:46,2025-05-18 17:33:23,1,1,4,79
1318,2,FAILED,2025-02-26 02:59:34,2025-02-26 03:07:22,76,2,6,59
1319,9,RUNNING,2025-05-21 20:49:41,2025-05-21 20:55:36,26,3,2,22
1320,8,CANCELLED,2025-04-18 07:15:14,2025-04-18 07:17:29,71,3,7,23
1321,3,RUNNING,2025-05-03 01:32:06,2025-05-03 01:34:53,16,2,1,64
1322,11,CANCELLED,2025-06-25 23:23:29,2025-06-25 23:27:57,43,1,8,44
1323,12,FAILED,2025-08-16 06:52:16,2025-08-16 06:56:03,80,2,3,26
1324,12,COMPLETED,2025-06-20 09:50:15,2025-06-20 09:57:26,2,3,6,39
1325,5,PENDING,2025-03-11 13:24:16,2025-03-11 13:25:45,12,1,4,4
1326,1,FAILED,2025-01-28 13:01:23,2025-01-28 13:02:31,24,3,3,31
1327,11,CANCELLED,2025-06-14 15:07:22,2025-06-14 15:08:16,5,2,6,21
1328,3,PENDING,2025-02-21 09:52:33,2025-02-21 09:58:11,41,4,7,24
1329,3,COMPLETED,2025-02-08 12:34:37,2025-02-08 12:39:36,47,1,7,54
1330,15,RUNNING,2025-08-15 16:16:20,2025-08-15 16:17:18,30,1,4,80
1331,1,RUNNING,2025-02-05 12:46:46,2025-02-05 12:52:16,95,2,6,55
1332,2,CANCELLED,2025-01-28 22:24:43,2025-01-28 22:25:13,97,1,2,78
1333,9,COMPLETED,2025-06-28 15:59:48,2025-06-28 16:01:09,36,1,1,28
1334,13,PENDING,2025-08-07 02:32:02,2025-08-07 02:33:31,56,3,4,93
1335,8,FAILED,2025-04-26 21:09:50,2025-04-26 21:12:04,62,2,1,12
1336,3,CANCELLED,2025-03-28 07:15:36,2025-03-28 07:19:57,100,3,3,61
1337,10,COMPLETED,2025-05-26 13:46:46,2025-05-26 13:52:36,63,1,3,37
1338,12,PENDING,2025-08-09 19:33:35,2025-08-09 19:36:53,13,3,2,32
1339,2,FAILED,2025-02-15 10:58:55,2025-02-15 11:04:55,46,4,5,66
1340,13,RUNNING,2025-06-07 04:13:50,2025-06-07 04:19:07,28,3,5,35
1341,2,RUNNING,2025-01-29 12:54:11,2025-01-29 13:00:50,7,2,2,82
1342,12,CANCELLED,2025-05-31 03:06:12,2025-05-31 03:13:04,53,3,8,86
1343,11,COMPLETED,2025-06-03 02:03:03,2025-06-03 02:04:00,84,3,5,87
1344,1,PENDING,2025-01-03 13:09:49,2025-01-03 13:10:41,67,1,7,36
1345,3,FAILED,2025-01-25 11:13:28,2025-01-25 11:19:15,50,3,8,83
1346,3,CANCELLED,2025-01-09 13:01:59,2025-01-09 13:03:50,86,4,5,98
1347,15,FAILED,2025-08-24 00:16:00,2025-08-24 00:17:37,90,2,4,73
1348,10,PENDING,2025-07-27 11:22:52,2025-07-27 11:28:58,74,2,6,94
1349,4,COMPLETED,2025-02-01 18:22:39,2025-02-01 18:26:56,29,4,2,65
1350,12,RUNNING,2025-07-23 00:02:23,2025-07-23 00:03:19,98,1,7,17
1351,15,RUNNING,2025-08-27 15:20:42,2025-08-27 15:21:59,42,1,7,5
1352,14,CANCELLED,2025-07-07 17:59:19,2025-07-07 18:06:02,4,3,3,76
1353,3,COMPLETED,2025-02-23 11:42:13,2025-02-23 11:43:03,81,4,4,27
1354,9,PENDING,2025-06-22 10:14:11,2025-06-22 10:22:01,99,3,2,47
1355,15,FAILED,2025-08-11 17:39:58,2025-08-11 17:45:50,20,2,5,34
1356,4,COMPLETED,2025-05-18 19:36:33,2025-05-18 19:43:29,85,1,2,60
1357,12,FAILED,2025-07-28 14:42:27,2025-07-28 14:44:25,58,4,4,15
1358,8,RUNNING,2025-05-02 18:35:28,2025-05-02 18:39:21,73,2,5,19
1359,3,CANCELLED,2025-03-16 08:21:16,2025-03-16 08:27:08,11,4,5,95
1360,8,PENDING,2025-03-09 05:25:11,2025-03-09 05:31:35,27,4,3,52
1361,5,FAILED,2025-03-20 05:59:55,2025-03-20 06:02:23,19,2,4,74
1362,3,CANCELLED,2025-02-10 01:52:45,2025-02-10 01:54:53,70,4,5,57
1363,6,PENDING,2025-05-08 22:00:25,2025-05-08 22:04:21,64,3,8,62
1364,14,COMPLETED,2025-08-14 20:41:22,2025-08-14 20:47:06,89,2,7,1
1365,13,RUNNING,2025-08-08 03:22:37,2025-08-08 03:29:37,31,1,8,46
1366,11,FAILED,2025-05-25 02:21:14,2025-05-25 02:27:46,38,2,1,33
1367,1,CANCELLED,2025-01-12 05:43:29,2025-01-12 05:48:00,3,3,8,53
1368,12,PENDING,2025-08-08 00:55:28,2025-08-08 00:56:53,54,3,7,38
1369,12,COMPLETED,2025-07-06 11:27:24,2025-07-06 11:28:01,35,2,2,58
1370,15,RUNNING,2025-08-23 17:06:54,2025-08-23 17:13:09,96,3,6,92
1371,11,COMPLETED,2025-07-09 07:54:16,2025-07-09 07:55:31,51,3,6,89
1372,11,PENDING,2025-07-22 14:56:38,2025-07-22 15:02:53,48,1,3,69
1373,12,FAILED,2025-06-18 14:35:05,2025-06-18 14:36:46,55,1,4,10
1374,5,RUNNING,2025-03-07 12:42:49,2025-03-07 12:49:24,77,1,2,71
1375,14,CANCELLED,2025-08-25 10:22:25,2025-08-25 10:29:32,79,3,1,51
1376,1,COMPLETED,2025-01-13 06:42:58,2025-01-13 06:44:07,59,2,6,7
1377,5,PENDING,2025-02-17 17:41:12,2025-02-17 17:42:09,66,1,3,30
1378,10,RUNNING,2025-06-19 07:06:11,2025-06-19 07:06:29,75,3,6,70
1379,11,CANCELLED,2025-07-03 17:59:44,2025-07-03 18:05:54,17,1,1,16
1380,2,FAILED,2025-01-27 00:31:27,2025-01-27 00:33:13,9,2,7,50
1381,7,CANCELLED,2025-02-08 18:09:35,2025-02-08 18:16:54,39,1,7,29
1382,8,COMPLETED,2025-03-21 07:22:55,2025-03-21 07:28:30,44,2,3,63
1383,12,PENDING,2025-07-16 20:13:46,2025-07-16 20:21:10,52,3,5,9
1384,7,FAILED,2025-03-31 00:55:40,2025-03-31 01:02:25,88,2,2,25
1385,15,RUNNING,2025-08-30 21:57:00,2025-08-30 21:57:20,82,3,8,88
1386,8,PENDING,2025-05-04 03:46:08,2025-05-04 03:54:01,92,3,3,18
1387,1,RUNNING,2025-01-26 20:27:33,2025-01-26 20:31:38,18,2,6,6
1388,10,CANCELLED,2025-06-12 01:50:03,2025-06-12 01:51:20,61,3,4,11
1389,8,FAILED,2025-04-16 18:58:08,2025-04-16 19:02:16,34,2,2,67
1390,7,COMPLETED,2025-05-14 16:53:53,2025-05-14 16:56:37,83,3,8,3
1391,8,COMPLETED,2025-04-25 08:24:43,2025-04-25 08:30:13,69,1,5,91
1392,4,RUNNING,2025-03-07 00:47:28,2025-03-07 00:50:40,57,1,7,75
1393,13,FAILED,2025-07-31 13:32:34,2025-07-31 13:33:03,33,2,1,100
1394,3,CANCELLED,2025-01-30 18:29:33,2025-01-30 18:31:56,72,4,3,20
1395,10,PENDING,2025-06-07 09:41:53,2025-06-07 09:44:15,91,1,4,77
1396,6,FAILED,2025-03-21 10:22:26,2025-03-21 10:25:49,45,1,2,99
1397,4,RUNNING,2025-02-23 21:53:27,2025-02-23 21:55:23,32,2,3,72
1398,5,CANCELLED,2025-02-28 16:02:57,2025-02-28 16:07:48,23,2,5,49
1399,15,COMPLETED,2025-08-24 21:38:37,2025-08-24 21:39:22,37,3,8,45
1400,13,PENDING,2025-06-29 06:48:37,2025-06-29 06:54:24,15,2,7,41
1401,2,PENDING,2025-01-29 16:40:53,2025-01-29 16:46:07,53,1,5,68
1402,10,COMPLETED,2025-06-17 10:16:35,2025-06-17 10:20:48,24,3,2,46
1403,2,RUNNING,2025-02-03 08:58:42,2025-02-03 09:02:57,27,1,4,22
1404,15,FAILED,2025-08-22 00:31:48,2025-08-22 00:38:21,45,4,7,99
1405,13,CANCELLED,2025-07-03 15:28:40,2025-07-03 15:31:14,63,3,6,18
1406,7,CANCELLED,2025-04-26 19:29:19,2025-04-26 19:36:23,19,4,6,84
1407,14,FAILED,2025-08-31 01:57:32,2025-08-31 02:05:23,61,1,6,50
1408,15,COMPLETED,2025-08-09 23:28:19,2025-08-09 23:36:10,49,3,1,55
1409,4,PENDING,2025-02-05 23:57:35,2025-02-06 00:02:37,86,4,4,86
1410,2,RUNNING,2025-02-02 18:04:23,2025-02-02 18:09:24,92,3,1,38
1411,12,CANCELLED,2025-07-16 15:02:20,2025-07-16 15:06:29,76,4,2,3
1412,2,COMPLETED,2025-02-24 07:32:01,2025-02-24 07:32:29,85,3,7,61
1413,15,PENDING,2025-08-12 10:36:47,2025-08-12 10:44:06,73,1,6,98
1414,8,FAILED,2025-06-12 17:29:28,2025-06-12 17:31:39,91,2,8,59
1415,6,RUNNING,2025-04-08 23:27:41,2025-04-08 23:31:20,14,3,4,16
1416,3,PENDING,2025-01-22 04:32:48,2025-01-22 04:37:09,54,2,4,65
1417,12,RUNNING,2025-07-21 18:55:07,2025-07-21 19:01:59,35,2,1,88
1418,9,CANCELLED,2025-06-26 08:10:33,2025-06-26 08:17:29,90,3,3,89
1419,9,FAILED,2025-06-21 02:22:14,2025-06-21 02:24:45,64,2,2,81
1420,13,COMPLETED,2025-06-09 10:38:26,2025-06-09 10:45:10,32,3,5,27
1421,6,RUNNING,2025-03-19 20:41:54,2025-03-19 20:42:39,60,2,6,35
1422,1,CANCELLED,2025-01-28 12:43:44,2025-01-28 12:46:09,38,3,6,82
1423,10,PENDING,2025-05-17 02:43:56,2025-05-17 02:45:05,57,1,5,85
1424,14,COMPLETED,2025-07-23 18:39:05,2025-07-23 18:39:10,17,1,4,71
1425,2,FAILED,2025-02-09 22:32:52,2025-02-09 22:34:47,44,2,7,24
1426,10,FAILED,2025-06-28 10:54:12,2025-06-28 10:55:06,18,4,3,17
1427,14,RUNNING,2025-07-02 20:27:36,2025-07-02 20:31:03,55,1,4,41
1428,2,CANCELLED,2025-01-17 06:36:49,2025-01-17 06:37:27,71,1,1,34
1429,3,PENDING,2025-03-18 00:15:30,2025-03-18 00:15:41,77,2,3,26
1430,2,COMPLETED,2025-03-04 08:35:08,2025-03-04 08:40:04,1,2,2,45
1431,13,CANCELLED,2025-07-27 22:12:24,2025-07-27 22:13:59,41,4,3,77
1432,11,FAILED,2025-06-25 03:27:03,2025-06-25 03:30:28,33,2,2,63
1433,4,PENDING,2025-03-18 17:23:30,2025-03-18 17:26:44,8,1,7,47
1434,12,COMPLETED,2025-07-17 05:40:49,2025-07-17 05:44:41,10,3,6,2
1435,8,RUNNING,2025-03-29 23:39:20,2025-03-29 23:42:38,21,1,7,58
1436,1,COMPLETED,2025-01-12 12:15:34,2025-01-12 12:23:27,12,4,5,37
1437,9,RUNNING,2025-06-20 00:29:42,2025-06-20 00:31:16,78,3,5,48
1438,8,CANCELLED,2025-04-09 09:34:35,2025-04-09 09:38:14,3,3,8,10
1439,2,FAILED,2025-01-05 01:10:03,2025-01-05 01:13:51,59,1,8,29
1440,9,PENDING,2025-04-29 22:38:35,2025-04-29 22:39:26,51,3,1,40
1441,3,CANCELLED,2025-03-15 20:14:55,2025-03-15 20:18:43,65,4,7,93
1442,14,COMPLETED,2025-08-25 00:09:10,2025-08-25 00:11:46,5,2,5,96
1443,2,PENDING,2025-01-23 18:11:39,2025-01-23 18:17:11,100,4,6,42
1444,14,FAILED,2025-07-19 15:41:03,2025-07-19 15:47:14,88,1,4,33
1445,7,RUNNING,2025-03-05 17:00:03,2025-03-05 17:00:27,47,1,4,52
1446,8,PENDING,2025-07-09 02:50:58,2025-07-09 02:55:24,69,3,6,94
1447,1,FAILED,2025-01-05 02:11:51,2025-01-05 02:13:14,34,3,3,69
1448,12,RUNNING,2025-08-01 01:44:57,2025-08-01 01:50:03,93,2,2,87
1449,6,CANCELLED,2025-05-07 19:17:17,2025-05-07 19:23:57,9,3,2,100
1450,11,COMPLETED,2025-05-27 13:54:53,2025-05-27 13:55:19,84,2,8,15
1451,1,CANCELLED,2025-01-03 20:29:35,2025-01-03 20:36:36,26,1,3,57
1452,8,FAILED,2025-05-16 20:01:50,2025-05-16 20:05:24,23,4,5,44
1453,8,PENDING,2025-05-08 16:17:23,2025-05-08 16:19:58,97,2,2,21
1454,3,COMPLETED,2025-02-21 21:59:25,2025-02-21 22:04:20,6,2,1,1
1455,10,RUNNING,2025-06-04 10:32:23,2025-06-04 10:37:50,56,4,3,20
1456,15,FAILED,2025-08-31 13:40:21,2025-08-31 13:46:31,16,1,5,64
1457,10,RUNNING,2025-07-13 00:10:32,2025-07-13 00:14:02,68,2,7,80
1458,3,CANCELLED,2025-02-10 13:21:13,2025-02-10 13:24:36,7,3,1,39
1459,4,COMPLETED,2025-03-26 00:27:50,2025-03-26 00:29:55,99,1,8,66
1460,13,PENDING,2025-07-08 13:46:46,2025-07-08 13:51:49,67,1,5,6
1461,10,COMPLETED,2025-04-27 13:11:07,2025-04-27 13:13:24,52,4,7,49
1462,6,FAILED,2025-03-19 08:31:45,2025-03-19 08:39:04,29,2,1,25
1463,14,RUNNING,2025-07-21 17:55:25,2025-07-21 17:56:06,94,2,4,12
1464,3,CANCELLED,2025-02-27 03:04:21,2025-02-27 03:06:19,43,1,7,28
1465,10,PENDING,2025-05-19 07:59:58,2025-05-19 08:02:56,80,3,6,90
1466,14,CANCELLED,2025-08-07 14:21:32,2025-08-07 14:25:51,95,3,8,11
1467,4,PENDING,2025-03-30 09:26:08,2025-03-30 09:29:22,58,3,4,95
1468,14,COMPLETED,2025-08-06 11:30:07,2025-08-06 11:31:21,20,1,3,8
1469,12,RUNNING,2025-06-24 04:25:47,2025-06-24 04:30:16,74,2,2,14
1470,6,FAILED,2025-04-05 07:52:50,2025-04-05 07:56:25,42,3,6,91
1471,11,PENDING,2025-07-01 02:02:05,2025-07-01 02:03:09,22,1,2,75
1472,1,FAILED,2025-01-05 13:09:03,2025-01-05 13:09:35,2,3,7,5
1473,14,RUNNING,2025-07-30 18:03:35,2025-07-30 18:08:21,83,1,1,9
1474,5,CANCELLED,2025-02-28 22:26:39,2025-02-28 22:33:32,89,4,3,72
1475,5,COMPLETED,2025-03-28 04:03:32,2025-03-28 04:05:07,30,3,1,13
1476,2,PENDING,2025-01-12 19:23:27,2025-01-12 19:24:45,36,3,5,19
1477,5,FAILED,2025-01-30 12:33:32,2025-01-30 12:36:54,4,1,7,83
1478,8,RUNNING,2025-05-28 10:31:17,2025-05-28 10:39:01,15,3,5,43
1479,13,CANCELLED,2025-07-10 08:38:29,2025-07-10 08:41:35,72,2,6,67
1480,7,COMPLETED,2025-03-05 17:21:03,2025-03-05 17:25:28,13,3,8,78
1481,11,RUNNING,2025-05-09 00:50:50,2025-05-09 00:57:04,50,1,2,4
1482,6,CANCELLED,2025-07-03 03:23:35,2025-07-03 03:28:23,98,4,4,60
1483,9,FAILED,2025-05-18 03:07:25,2025-05-18 03:15:06,66,4,7,97
1484,3,COMPLETED,2025-02-10 03:57:47,2025-02-10 04:01:23,96,1,4,73
1485,14,PENDING,2025-06-28 02:40:43,2025-06-28 02:47:41,40,2,4,7
1486,15,PENDING,2025-08-14 14:42:53,2025-08-14 14:49:14,82,2,2,53
1487,4,FAILED,2025-05-03 11:57:19,2025-05-03 11:59:24,62,2,6,70
1488,11,RUNNING,2025-07-02 07:38:49,2025-07-02 07:45:22,31,3,8,62
1489,4,CANCELLED,2025-04-26 07:15:17,2025-04-26 07:22:26,39,4,5,32
1490,7,COMPLETED,2025-05-07 16:16:06,2025-05-07 16:19:15,48,1,1,31
1491,3,CANCELLED,2025-02-08 17:16:38,2025-02-08 17:21:21,25,2,2,79
1492,14,FAILED,2025-08-20 16:03:22,2025-08-20 16:07:22,81,1,6,36
1493,1,PENDING,2025-02-17 22:24:07,2025-02-17 22:30:45,70,3,3,92
1494,10,COMPLETED,2025-06-24 23:53:32,2025-06-25 00:00:25,28,1,7,54
1495,4,RUNNING,2025-02-24 09:32:33,2025-02-24 09:32:40,87,4,5,76
1496,3,RUNNING,2025-02-01 03:17:58,2025-02-01 03:21:34,46,4,4,30
1497,11,CANCELLED,2025-08-07 11:08:00,2025-08-07 11:11:39,75,2,8,23
1498,11,COMPLETED,2025-05-02 10:22:25,2025-05-02 10:27:19,11,3,3,74
1499,7,PENDING,2025-05-27 16:20:32,2025-05-27 16:27:35,79,2,3,56
1500,2,FAILED,2025-02-15 04:33:40,2025-02-15 04:34:02,37,2,6,51
