nombre_hp,id_run,valor_json,dtype
early_stopping_rounds,656,"{""value"": 20}",int
regularization_lambda,392,"{""value"": 0.47}",float
random_seed,29,"{""value"": 19193}",int
min_samples_split,1032,"{""value"": 2}",int
patience,1069,"{""value"": 13}",int
max_depth,409,"{""value"": 20}",int
activation,1350,"{""value"": ""sigmoid""}",enum
learning_rate,506,"{""value"": 0.00251}",float
batch_size,1387,"{""value"": 32}",int
hidden_size,757,"{""value"": 16}",int
num_epochs,378,"{""value"": 120}",int
subsample,1493,"{""value"": 0.74}",float
random_seed,729,"{""value"": 91739}",int
num_layers,954,"{""value"": 6}",int
patience,1364,"{""value"": 13}",int
learning_rate,1024,"{""value"": 0.00135}",float
dropout,166,"{""value"": 0.23}",float
optimizer,1331,"{""value"": ""sgd""}",enum
min_samples_split,633,"{""value"": 9}",int
activation,457,"{""value"": ""selu""}",enum
subsample,549,"{""value"": 0.62}",float
hidden_size,1357,"{""value"": 64}",int
max_depth,1324,"{""value"": 23}",int
colsample_bytree,1434,"{""value"": 0.55}",float
early_stopping_rounds,26,"{""value"": 11}",int
min_samples_leaf,261,"{""value"": 1}",int
batch_size,98,"{""value"": 16}",int
loss_function,1121,"{""value"": ""huber""}",enum
num_epochs,1455,"{""value"": 168}",int
regularization_lambda,1073,"{""value"": 0.52}",float
weight_decay,1483,"{""value"": 0.00220}",float
momentum,597,"{""value"": 0.64}",float
colsample_bytree,1025,"{""value"": 0.65}",float
activation,1098,"{""value"": ""tanh""}",enum
hidden_size,1430,"{""value"": 128}",int
optimizer,385,"{""value"": ""rmsprop""}",enum
regularization_lambda,284,"{""value"": 0.89}",float
min_samples_split,348,"{""value"": 18}",int
momentum,1317,"{""value"": 0.63}",float
max_depth,1284,"{""value"": 24}",int
min_samples_leaf,1438,"{""value"": 6}",int
batch_size,1208,"{""value"": 32}",int
patience,891,"{""value"": 9}",int
dropout,1237,"{""value"": 0.22}",float
num_epochs,594,"{""value"": 165}",int
subsample,1048,"{""value"": 0.93}",float
loss_function,1248,"{""value"": ""mae""}",enum
learning_rate,346,"{""value"": 0.00421}",float
random_seed,477,"{""value"": 54702}",int
num_layers,902,"{""value"": 1}",int
random_seed,899,"{""value"": 1350}",int
min_samples_leaf,496,"{""value"": 7}",int
num_layers,756,"{""value"": 1}",int
num_epochs,1446,"{""value"": 45}",int
batch_size,100,"{""value"": 64}",int
subsample,991,"{""value"": 0.80}",float
learning_rate,172,"{""value"": 0.00654}",float
min_samples_split,1238,"{""value"": 14}",int
activation,746,"{""value"": ""sigmoid""}",enum
loss_function,97,"{""value"": ""mae""}",enum
weight_decay,242,"{""value"": 0.00601}",float
early_stopping_rounds,238,"{""value"": 40}",int
momentum,566,"{""value"": 0.51}",float
dropout,762,"{""value"": 0.12}",float
regularization_lambda,1168,"{""value"": 0.21}",float
max_depth,698,"{""value"": 6}",int
colsample_bytree,158,"{""value"": 0.59}",float
patience,1453,"{""value"": 8}",int
hidden_size,204,"{""value"": 16}",int
loss_function,366,"{""value"": ""mse""}",enum
num_layers,1215,"{""value"": 2}",int
early_stopping_rounds,274,"{""value"": 11}",int
min_samples_leaf,1382,"{""value"": 3}",int
num_epochs,1106,"{""value"": 58}",int
regularization_lambda,521,"{""value"": 0.41}",float
random_seed,1258,"{""value"": 17888}",int
max_depth,700,"{""value"": 8}",int
min_samples_split,761,"{""value"": 14}",int
weight_decay,635,"{""value"": 0.00344}",float
activation,138,"{""value"": ""sigmoid""}",enum
momentum,1232,"{""value"": 0.98}",float
patience,544,"{""value"": 6}",int
learning_rate,1251,"{""value"": 0.00547}",float
optimizer,200,"{""value"": ""sgd""}",enum
batch_size,67,"{""value"": 32}",int
subsample,1088,"{""value"": 0.94}",float
dropout,1293,"{""value"": 0.10}",float
hidden_size,283,"{""value"": 32}",int
min_samples_split,118,"{""value"": 10}",int
early_stopping_rounds,964,"{""value"": 50}",int
loss_function,863,"{""value"": ""mse""}",enum
random_seed,1221,"{""value"": 64602}",int
dropout,64,"{""value"": 0.30}",float
max_depth,464,"{""value"": 13}",int
colsample_bytree,998,"{""value"": 0.81}",float
batch_size,869,"{""value"": 32}",int
activation,1123,"{""value"": ""sigmoid""}",enum
regularization_lambda,1216,"{""value"": 0.23}",float
min_samples_leaf,866,"{""value"": 1}",int
num_layers,711,"{""value"": 10}",int
learning_rate,1234,"{""value"": 0.00113}",float
num_epochs,9,"{""value"": 145}",int
patience,252,"{""value"": 11}",int
weight_decay,82,"{""value"": 0.00346}",float
subsample,654,"{""value"": 0.73}",float
optimizer,374,"{""value"": ""adam""}",enum
hidden_size,279,"{""value"": 256}",int
activation,660,"{""value"": ""sigmoid""}",enum
regularization_lambda,673,"{""value"": 0.72}",float
loss_function,471,"{""value"": ""huber""}",enum
learning_rate,1464,"{""value"": 0.00518}",float
dropout,533,"{""value"": 0.40}",float
weight_decay,824,"{""value"": 0.00199}",float
subsample,726,"{""value"": 0.63}",float
min_samples_leaf,1202,"{""value"": 4}",int
colsample_bytree,820,"{""value"": 1.00}",float
patience,740,"{""value"": 11}",int
min_samples_split,1481,"{""value"": 6}",int
early_stopping_rounds,1321,"{""value"": 29}",int
optimizer,1229,"{""value"": ""rmsprop""}",enum
random_seed,154,"{""value"": 56743}",int
num_epochs,1467,"{""value"": 130}",int
momentum,527,"{""value"": 0.17}",float
hidden_size,57,"{""value"": 32}",int
max_depth,410,"{""value"": 4}",int
num_layers,826,"{""value"": 3}",int
batch_size,448,"{""value"": 64}",int
max_depth,234,"{""value"": 15}",int
dropout,1441,"{""value"": 0.51}",float
activation,1111,"{""value"": ""relu""}",enum
hidden_size,1101,"{""value"": 256}",int
weight_decay,257,"{""value"": 0.00518}",float
regularization_lambda,258,"{""value"": 0.64}",float
min_samples_leaf,760,"{""value"": 3}",int
min_samples_split,892,"{""value"": 2}",int
num_epochs,1279,"{""value"": 54}",int
batch_size,16,"{""value"": 16}",int
subsample,408,"{""value"": 0.96}",float
patience,1149,"{""value"": 12}",int
loss_function,1140,"{""value"": ""mse""}",enum
random_seed,948,"{""value"": 32461}",int
optimizer,1115,"{""value"": ""sgd""}",enum
colsample_bytree,1435,"{""value"": 0.68}",float
momentum,531,"{""value"": 0.00}",float
learning_rate,1148,"{""value"": 0.00618}",float
num_layers,217,"{""value"": 8}",int
early_stopping_rounds,1195,"{""value"": 10}",int
max_depth,1302,"{""value"": 12}",int
min_samples_leaf,319,"{""value"": 6}",int
batch_size,127,"{""value"": 256}",int
patience,809,"{""value"": 14}",int
dropout,494,"{""value"": 0.50}",float
num_epochs,1442,"{""value"": 14}",int
subsample,1188,"{""value"": 0.99}",float
loss_function,1143,"{""value"": ""mse""}",enum
learning_rate,400,"{""value"": 0.00298}",float
random_seed,985,"{""value"": 74257}",int
weight_decay,552,"{""value"": 0.00925}",float
num_layers,356,"{""value"": 8}",int
colsample_bytree,598,"{""value"": 0.53}",float
activation,301,"{""value"": ""gelu""}",enum
early_stopping_rounds,206,"{""value"": 14}",int
hidden_size,1365,"{""value"": 64}",int
optimizer,578,"{""value"": ""sgd""}",enum
min_samples_split,735,"{""value"": 15}",int
activation,535,"{""value"": ""relu""}",enum
early_stopping_rounds,680,"{""value"": 7}",int
regularization_lambda,186,"{""value"": 0.85}",float
hidden_size,228,"{""value"": 128}",int
learning_rate,304,"{""value"": 0.00149}",float
min_samples_split,1325,"{""value"": 20}",int
weight_decay,1450,"{""value"": 0.00797}",float
num_epochs,644,"{""value"": 138}",int
momentum,950,"{""value"": 0.20}",float
loss_function,522,"{""value"": ""huber""}",enum
max_depth,636,"{""value"": 22}",int
batch_size,819,"{""value"": 128}",int
patience,504,"{""value"": 7}",int
optimizer,345,"{""value"": ""sgd""}",enum
dropout,231,"{""value"": 0.08}",float
random_seed,1361,"{""value"": 96179}",int
colsample_bytree,1439,"{""value"": 0.68}",float
subsample,63,"{""value"": 0.92}",float
min_samples_leaf,1176,"{""value"": 9}",int
num_layers,657,"{""value"": 5}",int
subsample,1274,"{""value"": 0.93}",float
patience,151,"{""value"": 4}",int
min_samples_leaf,770,"{""value"": 9}",int
dropout,787,"{""value"": 0.22}",float
optimizer,1085,"{""value"": ""sgd""}",enum
num_layers,59,"{""value"": 10}",int
early_stopping_rounds,396,"{""value"": 15}",int
learning_rate,287,"{""value"": 0.00524}",float
weight_decay,592,"{""value"": 0.00638}",float
random_seed,1072,"{""value"": 46632}",int
batch_size,14,"{""value"": 256}",int
hidden_size,679,"{""value"": 512}",int
colsample_bytree,585,"{""value"": 0.69}",float
regularization_lambda,775,"{""value"": 0.67}",float
min_samples_split,783,"{""value"": 5}",int
loss_function,1394,"{""value"": ""cross_entropy""}",enum
max_depth,222,"{""value"": 15}",int
num_epochs,774,"{""value"": 44}",int
activation,923,"{""value"": ""gelu""}",enum
momentum,1257,"{""value"": 0.40}",float
weight_decay,1131,"{""value"": 0.00734}",float
activation,1422,"{""value"": ""gelu""}",enum
regularization_lambda,41,"{""value"": 0.89}",float
optimizer,914,"{""value"": ""rmsprop""}",enum
random_seed,394,"{""value"": 12130}",int
learning_rate,722,"{""value"": 0.00237}",float
colsample_bytree,372,"{""value"": 0.66}",float
patience,595,"{""value"": 18}",int
max_depth,658,"{""value"": 23}",int
early_stopping_rounds,4,"{""value"": 35}",int
hidden_size,940,"{""value"": 32}",int
dropout,951,"{""value"": 0.38}",float
min_samples_split,959,"{""value"": 6}",int
num_layers,399,"{""value"": 7}",int
num_epochs,1272,"{""value"": 194}",int
momentum,34,"{""value"": 0.53}",float
subsample,915,"{""value"": 0.95}",float
loss_function,1362,"{""value"": ""cross_entropy""}",enum
min_samples_leaf,1204,"{""value"": 9}",int
colsample_bytree,314,"{""value"": 0.92}",float
early_stopping_rounds,106,"{""value"": 11}",int
patience,207,"{""value"": 8}",int
regularization_lambda,268,"{""value"": 0.63}",float
dropout,38,"{""value"": 0.28}",float
max_depth,1008,"{""value"": 22}",int
min_samples_split,1410,"{""value"": 9}",int
num_epochs,1497,"{""value"": 119}",int
activation,1498,"{""value"": ""gelu""}",enum
subsample,1406,"{""value"": 0.50}",float
num_layers,109,"{""value"": 4}",int
momentum,153,"{""value"": 0.77}",float
min_samples_leaf,1009,"{""value"": 6}",int
learning_rate,1081,"{""value"": 0.00674}",float
loss_function,1349,"{""value"": ""cross_entropy""}",enum
weight_decay,877,"{""value"": 0.00796}",float
hidden_size,1289,"{""value"": 64}",int
momentum,68,"{""value"": 0.45}",float
random_seed,198,"{""value"": 49493}",int
colsample_bytree,1373,"{""value"": 0.64}",float
regularization_lambda,568,"{""value"": 0.12}",float
patience,1217,"{""value"": 4}",int
min_samples_split,31,"{""value"": 13}",int
learning_rate,651,"{""value"": 0.00939}",float
weight_decay,1207,"{""value"": 0.00028}",float
activation,731,"{""value"": ""relu""}",enum
subsample,646,"{""value"": 0.85}",float
hidden_size,629,"{""value"": 32}",int
min_samples_leaf,333,"{""value"": 3}",int
max_depth,898,"{""value"": 23}",int
optimizer,418,"{""value"": ""adam""}",enum
batch_size,1496,"{""value"": 128}",int
early_stopping_rounds,846,"{""value"": 6}",int
loss_function,1027,"{""value"": ""cross_entropy""}",enum
dropout,1051,"{""value"": 0.31}",float
num_epochs,1433,"{""value"": 11}",int
patience,1201,"{""value"": 14}",int
min_samples_split,918,"{""value"": 19}",int
learning_rate,1171,"{""value"": 0.00936}",float
weight_decay,1060,"{""value"": 0.00820}",float
activation,1220,"{""value"": ""gelu""}",enum
subsample,714,"{""value"": 0.75}",float
hidden_size,1033,"{""value"": 64}",int
min_samples_leaf,543,"{""value"": 10}",int
max_depth,24,"{""value"": 21}",int
optimizer,232,"{""value"": ""sgd""}",enum
batch_size,388,"{""value"": 16}",int
early_stopping_rounds,1200,"{""value"": 22}",int
loss_function,330,"{""value"": ""mae""}",enum
dropout,1460,"{""value"": 0.20}",float
num_epochs,693,"{""value"": 22}",int
momentum,152,"{""value"": 0.61}",float
random_seed,425,"{""value"": 7251}",int
colsample_bytree,565,"{""value"": 0.58}",float
regularization_lambda,1112,"{""value"": 0.15}",float
num_layers,442,"{""value"": 3}",int
regularization_lambda,579,"{""value"": 0.22}",float
loss_function,344,"{""value"": ""cross_entropy""}",enum
learning_rate,804,"{""value"": 0.00702}",float
dropout,28,"{""value"": 0.60}",float
weight_decay,642,"{""value"": 0.00657}",float
subsample,763,"{""value"": 0.53}",float
min_samples_leaf,43,"{""value"": 7}",int
colsample_bytree,1180,"{""value"": 0.58}",float
patience,852,"{""value"": 10}",int
min_samples_split,294,"{""value"": 8}",int
early_stopping_rounds,765,"{""value"": 41}",int
optimizer,526,"{""value"": ""adamw""}",enum
random_seed,884,"{""value"": 25377}",int
num_epochs,148,"{""value"": 71}",int
momentum,1184,"{""value"": 0.28}",float
hidden_size,838,"{""value"": 64}",int
max_depth,513,"{""value"": 9}",int
num_layers,125,"{""value"": 3}",int
batch_size,1125,"{""value"": 32}",int
activation,455,"{""value"": ""gelu""}",enum
optimizer,1298,"{""value"": ""adamw""}",enum
batch_size,817,"{""value"": 64}",int
early_stopping_rounds,559,"{""value"": 13}",int
loss_function,584,"{""value"": ""huber""}",enum
dropout,976,"{""value"": 0.46}",float
num_epochs,332,"{""value"": 167}",int
momentum,295,"{""value"": 0.06}",float
random_seed,1021,"{""value"": 74842}",int
regularization_lambda,973,"{""value"": 0.46}",float
num_layers,631,"{""value"": 1}",int
patience,405,"{""value"": 8}",int
min_samples_split,571,"{""value"": 5}",int
learning_rate,1429,"{""value"": 0.00530}",float
weight_decay,281,"{""value"": 0.00884}",float
activation,497,"{""value"": ""sigmoid""}",enum
subsample,938,"{""value"": 0.94}",float
hidden_size,489,"{""value"": 64}",int
min_samples_leaf,432,"{""value"": 4}",int
max_depth,1377,"{""value"": 9}",int
min_samples_leaf,369,"{""value"": 7}",int
num_layers,1449,"{""value"": 1}",int
learning_rate,1079,"{""value"": 0.00887}",float
num_epochs,230,"{""value"": 34}",int
patience,1360,"{""value"": 11}",int
weight_decay,859,"{""value"": 0.00818}",float
subsample,1137,"{""value"": 0.99}",float
optimizer,47,"{""value"": ""sgd""}",enum
hidden_size,1462,"{""value"": 32}",int
min_samples_split,165,"{""value"": 9}",int
early_stopping_rounds,1492,"{""value"": 32}",int
loss_function,178,"{""value"": ""cross_entropy""}",enum
random_seed,1335,"{""value"": 70277}",int
dropout,94,"{""value"": 0.22}",float
max_depth,129,"{""value"": 17}",int
colsample_bytree,781,"{""value"": 0.54}",float
batch_size,1415,"{""value"": 32}",int
activation,1420,"{""value"": ""relu""}",enum
momentum,209,"{""value"": 0.21}",float
regularization_lambda,241,"{""value"": 0.41}",float
random_seed,1122,"{""value"": 65341}",int
optimizer,499,"{""value"": ""adamw""}",enum
colsample_bytree,645,"{""value"": 0.95}",float
momentum,492,"{""value"": 0.39}",float
learning_rate,459,"{""value"": 0.00108}",float
num_layers,941,"{""value"": 3}",int
early_stopping_rounds,798,"{""value"": 38}",int
max_depth,377,"{""value"": 12}",int
dropout,1,"{""value"": 0.29}",float
activation,33,"{""value"": ""selu""}",enum
hidden_size,957,"{""value"": 16}",int
weight_decay,1011,"{""value"": 0.00353}",float
regularization_lambda,1479,"{""value"": 0.28}",float
min_samples_leaf,647,"{""value"": 5}",int
min_samples_split,1358,"{""value"": 4}",int
num_epochs,1078,"{""value"": 51}",int
batch_size,744,"{""value"": 64}",int
subsample,771,"{""value"": 0.98}",float
patience,1242,"{""value"": 5}",int
